,competitionID,clubID,seasonID,competitionName,appearances,yellowCards,goalsConceded,cleanSheets,minutesPlayed,id,redCards,goals,secondYellowCards,assists
1,E3G2,6767,2023,Primera Federación - Gr. II,18,,,,844',710004,,2,,2
2,ES2P,6767,2022,Ascenso LaLiga2,3,,,,165',710004,,,,
3,E3G1,6767,2022,Primera Federación - Gr. I,37,5,,,2.685',710004,,6,,5
4,E3G2,6767,2021,Primera Federación - Gr. II,36,1,,,2.438',710004,,3,,7
5,ES1,418,2021,LaLiga,3,,,,24',710004,,,,
6,19YL,41596,2021,UEFA Youth League,6,,,,540',710004,,2,,2
7,CDR,418,2021,Copa del Rey,,,,,,710004,,,,
8,ES2P,6767,2020,Ascenso LaLiga2,1,,,,55',710004,,,,
9,E3FA,6767,2020,2ª B - Fase de ascenso,5,,,,257',710004,,,,
10,ES3E,6767,2020,2ª B - Grupo V,15,1,,,790',710004,,2,,1
11,19YL,41596,2019,UEFA Youth League,2,,,,23',710004,,,,
0,ES1,1049,2023,LaLiga,20,,,,875',251845,,1,,2
1,CDR,1049,2023,Copa del Rey,4,,,,253',251845,,1,,
2,POGR,683,2022,SL1 Play-off,2,,,,107',251845,,,,1
3,GR1,683,2022,Super League 1,6,1,,,341',251845,,4,,2
4,GB1,1148,2022,Premier League,5,,,,72',251845,,,,
5,FAC,1148,2022,FA Cup,1,,,,10',251845,,,,
6,GB1,1148,2021,Premier League,31,6,,,2.094',251845,,3,1,2
7,FAC,1148,2021,FA Cup,1,,,,72',251845,,,,
8,CGB,1148,2021,EFL Cup,3,1,,,206',251845,,1,,
9,POCC,1148,2020,Championship Play-Offs,3,,,,243',251845,,,,
10,GB2,1148,2020,Championship,46,5,,,2.883',251845,,9,,9
11,FAC,1148,2020,FA Cup,1,,,,64',251845,,,,
12,CGB,1148,2020,EFL Cup,5,1,,,320',251845,,,,1
13,POCC,1148,2019,Championship Play-Offs,2,,,,51',251845,,,,
14,GB2,1148,2019,Championship,13,3,,,993',251845,,,,3
15,CGB,1148,2019,EFL Cup,,,,,,251845,,,,
16,GB2,1148,2018,Championship,44,3,,,2.195',251845,,7,,7
17,FAC,1148,2018,FA Cup,4,1,,,318',251845,,2,,
18,CGB,1148,2018,EFL Cup,2,,,,84',251845,,,,
19,GB2,1148,2017,Championship,30,4,,,1.398',251845,1,3,,3
20,FAC,1148,2017,FA Cup,1,,,,13',251845,,,,
21,GB2,1148,2016,Championship,18,2,,,1.097',251845,,4,,3
22,FAC,1123,2016,FA Cup,1,,,,10',251845,,,,
23,GBFL,33614,2016,EFL Trophy,3,1,,,258',251845,,1,,1
24,GB21,33614,2016,Premier League 2,2,,,,175',251845,,1,,
25,CGB,1123,2016,EFL Cup,2,1,,,139',251845,,2,,1
26,GB2,1123,2016,Championship,3,,,,103',251845,,,,
27,GB1,31,2015,Premier League,1,,,,9',251845,,,,
28,GB2,1148,2015,Championship,38,5,,,1.671',251845,,7,,5
29,FAC,1148,2015,FA Cup,1,,,,90',251845,,,,
30,GB21,9252,2015,U21 PL,3,1,,,225',251845,,1,,
31,GB21,9252,2014,U21 PL,16,,,,891',251845,,1,,4
32,19YL,45333,2014,UEFA Youth League,6,,,,318',251845,,1,,3
33,FAYC,6922,2014,FA Youth Cup,1,,,,120',251845,,,,
0,ES1,1049,2023,LaLiga,7,,,,47',707279,,,,1
1,E4G3,6182,2023,Segunda Federación - Gr. III,17,9,,,1.192',707279,,5,,
2,CDR,1049,2023,Copa del Rey,1,1,,,77',707279,,,,
3,E3PP,6182,2022,Promoción 1ª Federación,2,1,,,95',707279,,,,
4,E4G3,6182,2022,Segunda Federación - Gr. III,18,3,,,1.168',707279,,4,,
5,ES1,1049,2021,LaLiga,,,,,,707279,,,,
6,E3FD,6182,2020,2ª B - Fase de descenso,7,2,,,159',707279,,1,,
7,ES3C,6182,2020,2ª B - Grupo III,15,2,,,853',707279,1,,,1
8,ES3C,6182,2019,2ª B - Grupo III,1,,,,17',707279,,,,
9,19YL,50635,2019,UEFA Youth League,5,,,,355',707279,,1,,
0,ES1,1049,2023,LaLiga,30,2,,,2.523',573775,,12,,3
1,CDR,1049,2023,Copa del Rey,2,,,,150',573775,,,,
2,ES1,1049,2022,LaLiga,30,5,,,1.373',573775,,1,,1
3,CDR,1049,2022,Copa del Rey,3,,,,155',573775,,1,,1
4,SUC,1049,2022,Supercopa,1,,,,47',573775,,,,
5,ES1,1049,2021,LaLiga,30,1,,,1.843',573775,,7,1,3
6,CDR,1049,2021,Copa del Rey,6,1,,,535',573775,,3,,1
7,ES1,3709,2021,LaLiga,1,,,,11',573775,,,,
8,ES2P,6767,2020,Ascenso LaLiga2,1,1,,,111',573775,,,,
9,E3FA,6767,2020,2ª B - Fase de ascenso,5,1,,,335',573775,,4,,
10,ES3E,6767,2020,2ª B - Grupo V,14,2,,,1.148',573775,,8,,
11,ES1,418,2020,LaLiga,2,,,,53',573775,,,,
12,CL,418,2020,Champions League,1,,,,14',573775,,,,
13,EL,3709,2019,Europa League,2,,,,71',573775,,,,1
14,ES1,3709,2019,LaLiga,12,3,,,374',573775,,1,,2
15,ES3A,8510,2019,2ª B - Grupo I,23,3,,,1.923',573775,,11,,
16,CDR,3709,2019,Copa del Rey,1,,,,90',573775,,,,
17,ES1,3709,2018,LaLiga,11,,,,414',573775,,,,1
18,CDR,3709,2018,Copa del Rey,3,,,,147',573775,,,,
19,E3PL,8510,2017,Seg. B Play-off,4,,,,268',573775,,3,,
20,ES1,3709,2017,LaLiga,2,,,,17',573775,,,,
21,CDR,3709,2017,Copa del Rey,1,,,,25',573775,,,,
0,ES2,1531,2023,LaLiga2,14,,13,6,1.260',396337,,,,
1,CDR,1531,2023,Copa del Rey,1,,2,,90',396337,,,,
2,ES2,4032,2022,LaLiga SmartBank,5,,6,1,450',396337,,,,
3,ES2,5358,2022,LaLiga SmartBank,,,,,,396337,,,,
4,CDR,5358,2022,Copa del Rey,1,,2,,45',396337,,,,
5,ES2,5358,2021,LaLiga SmartBank,,,,,,396337,,,,
6,CDR,5358,2021,Copa del Rey,2,,1,1,180',396337,,,,
7,E3FD,3679,2020,2ª B - Fase de descenso,6,,8,2,540',396337,,,,
8,ES3E,3679,2020,2ª B - Grupo V,10,,15,2,900',396337,,,,
9,CL,13,2020,Champions League,,,,,,396337,,,,
10,ES1,13,2020,LaLiga,,,,,,396337,,,,
11,CDR,13,2020,Copa del Rey,1,,1,,90',396337,,,,
12,ES1P,1531,2019,Promoción LaLiga,,,,,,396337,,,,
13,ES2,1531,2019,LaLiga SmartBank,4,,2,2,360',396337,,,,
14,CDR,1531,2019,Copa del Rey,3,,2,1,300',396337,,,,
15,ES2P,3679,2018,Ascenso a 2ª,2,,2,1,180',396337,,,,
16,ES3A,3679,2018,2ª B - Grupo I,23,,21,11,2.025',396337,,,,
17,ES3A,3679,2017,2ª B - Grupo I,29,,33,8,2.610',396337,,,,
18,EL,13,2017,Europa League,,,,,,396337,,,,
19,19YL,41581,2015,UEFA Youth League,1,,,1,90',396337,,,,
0,ES2,1531,2023,LaLiga2,12,,7,8,1.080',144128,,,,
1,TR1,6646,2023,Süper Lig,11,1,13,3,990',144128,,,,
2,CLPD,3277,2023,Primera División,15,3,21,2,1.350',144128,,,,
3,CH1C,3277,2023,Copa Chile,2,,1,1,210',144128,,,,
4,CS,3277,2023,Copa Sudamericana,1,,3,,90',144128,,,,
5,CLPD,3277,2022,Primera División,15,1,14,8,1.350',144128,,,,
6,CH1C,3277,2022,Copa Chile,3,1,3,1,270',144128,,,,
7,ES1,940,2021,LaLiga,38,1,43,14,3.420',144128,,,,
8,CDR,940,2021,Copa del Rey,1,,2,,90',144128,,,,
9,CLPD,3277,2021,Primera División,7,,5,3,630',144128,,,,
10,CLI,3277,2021,Libertadores,5,,6,1,450',144128,,,,
11,CSUC,3277,2020,Supercopa de Chile,1,,2,,90',144128,,,,
12,CLPD,3277,2020,Primera División,33,2,34,11,2.970',144128,,,,
13,CS,3277,2020,Copa Sudamericana,6,1,7,1,540',144128,,,,
14,CLI,3277,2020,Libertadores,6,,9,1,540',144128,,,,
15,CH1C,3277,2019,Copa Chile,4,,2,2,420',144128,,,,
16,CLPD,3277,2019,Primera División,20,,12,9,1.800',144128,,,,
17,CS,3277,2019,Copa Sudamericana,2,,7,,180',144128,,,,
18,CLI,3277,2019,Libertadores,6,,11,1,540',144128,,,,
19,CSUC,3277,2019,Supercopa de Chile,1,,,1,90',144128,,,,
20,CLPD,3277,2018,Primera División,30,1,25,11,2.700',144128,,,,
21,CH1C,3277,2018,Copa Chile,2,,3,,180',144128,,,,
22,CS,6878,2017,Copa Sudamericana,4,,3,2,360',144128,,,,
23,CHLA,17222,2016,Torneo Apertura,10,1,17,3,900',144128,,,,
24,CHL1,17222,2015,Torneo Clausura,15,,18,4,1.350',144128,,,,
25,CHLA,17222,2015,Torneo Apertura,14,1,18,2,1.200',144128,1,1,,
26,CS,4862,2014,Copa Sudamericana,2,,6,,180',144128,,,,
27,ARG2,14718,2014,Prim. B Nacional,,,,,,144128,,,,
28,ARG2,14718,2013,Prim. B Nacional,,,,,,144128,,,,
29,ES2,940,2011,LaLiga2,,,,,,144128,,,,
30,ES3A,8733,2011,2ª B - Grupo I,15,1,20,3,1.305',144128,,,,
31,ES2P,1108,2010,Ascenso a 2ª,4,,3,2,360',144128,,,,
32,ES3B,1108,2010,2ª B - Grupo II,8,1,5,4,633',144128,2,,,
33,PERS,21184,2010,T. Descentralizado 2. Fase,13,,20,3,1.170',144128,,,,
34,PERC,21184,2010,Torneo Descentralizado,24,2,31,7,2.160',144128,,,,
0,ES2,1531,2023,LaLiga2,13,4,,,1.093',627290,,,,
1,CDR,1531,2023,Copa del Rey,1,,,,90',627290,,,,
2,ES1,1531,2022,LaLiga,14,3,,,1.093',627290,1,,,
3,CDR,1531,2022,Copa del Rey,1,,,,90',627290,,,,
4,ES1,1531,2021,LaLiga,2,,,,180',627290,,,,
5,CDR,1531,2021,Copa del Rey,3,,,,114',627290,,,,
6,E3PL,12317,2020,Promoción 2ª Federación,1,,,,90',627290,,,,
7,ES1,1531,2020,LaLiga,2,,,,49',627290,,,,
8,CDR,1531,2020,Copa del Rey,2,,,,180',627290,,,,
0,ES2,1531,2023,LaLiga2,25,5,,,2.169',73250,1,2,,
1,CDR,1531,2023,Copa del Rey,2,,,,114',73250,,,,
2,GB2,1010,2022,Championship,31,4,,,1.765',73250,,,,
3,FAC,1010,2022,FA Cup,1,,,,45',73250,,,,
4,CGB,1010,2022,EFL Cup,1,,,,90',73250,,,,
5,ES1,1050,2021,LaLiga,12,1,,,621',73250,,,,
6,CL,1050,2021,Champions League,2,1,,,92',73250,,,,
7,CDR,1050,2021,Copa del Rey,3,,,,194',73250,,,,
8,USC,1050,2021,UEFA Super Cup,1,,,,50',73250,,,,
9,EL,1050,2020,Europa League,4,,,,169',73250,,,,
10,ES1,1050,2020,LaLiga,24,3,,,1.807',73250,1,,,3
11,CDR,1050,2020,Copa del Rey,1,,,,90',73250,,,,
12,ES1,1050,2019,LaLiga,25,2,,,1.961',73250,,,,2
13,CDR,1050,2019,Copa del Rey,3,1,,,254',73250,,,,
14,ES1,1050,2018,LaLiga,31,15,,,2.601',73250,,1,1,2
15,EL,1050,2018,Europa League,8,1,,,710',73250,,,,
16,CDR,1050,2018,Copa del Rey,1,1,,,90',73250,,,,
17,ES1,1050,2017,LaLiga,32,6,,,2.805',73250,,2,,3
18,EL,1050,2017,Europa League,5,2,,,450',73250,,,,
19,CDR,1050,2017,Copa del Rey,1,,,,90',73250,,,,
20,ES1,1050,2016,LaLiga,36,6,,,3.240',73250,,,,3
21,EL,1050,2016,Europa League,2,1,,,180',73250,,,,
22,CDR,1050,2016,Copa del Rey,3,,,,187',73250,,,,
23,CLQ,1050,2016,Champions League Qu.,2,,,,180',73250,,,,
24,ES1,1050,2015,LaLiga,33,8,,,2.874',73250,,2,,2
25,EL,1050,2015,Europa League,10,,,,867',73250,,,,
26,CDR,1050,2015,Copa del Rey,1,,,,15',73250,,,1,
27,ES1,1050,2014,LaLiga,34,5,,,2.836',73250,,3,,3
28,EL,1050,2014,Europa League,9,1,,,750',73250,,,,1
29,CDR,1050,2014,Copa del Rey,6,,,,438',73250,,,,
30,ELQ,1050,2014,Europa League Qualifying,2,,,,180',73250,,1,,
31,ES1,1050,2013,LaLiga,36,5,,,3.240',73250,,1,,1
32,CDR,1050,2013,Copa del Rey,1,,,,30',73250,,,,
33,ES2,1050,2012,LaLiga2,28,4,,,2.433',73250,,,,4
34,ES1,1050,2011,LaLiga,22,3,,,1.827',73250,,1,,
35,CDR,1050,2011,Copa del Rey,1,,,,90',73250,,,,
36,CL,1050,2011,Champions League,4,1,,,278',73250,,,,
37,CLQ,1050,2011,Champions League Qu.,1,,,,90',73250,,,,
38,ES2,11972,2010,LaLiga2,8,3,,,697',73250,,,,
39,ES1,1050,2010,LaLiga,22,5,,,1.833',73250,,,,2
40,EL,1050,2010,Europa League,10,,,,900',73250,,,,
41,CDR,1050,2010,Copa del Rey,5,,,,278',73250,,,,
42,ELQ,1050,2010,Europa League Qualifying,1,,,,90',73250,,,,
43,ES2,11972,2009,LaLiga2,31,5,,,2.772',73250,,,,
44,ES2P,11972,2008,Ascenso a 2ª,6,1,,,540',73250,,,,
45,ES3C,11972,2008,2ª B - Grupo III,31,8,,,2.527',73250,,,,
46,ES1,1050,2008,LaLiga,1,,,,24',73250,,,,
47,ES3C,11972,2007,2ª B - Grupo III,1,,,,90',73250,,,,
0,ES2,1531,2023,LaLiga2,9,1,,,397',349836,,,,
1,CDR,1531,2023,Copa del Rey,2,1,,,154',349836,,,,
2,ES1,1531,2022,LaLiga,16,5,,,954',349836,,,,
3,CDR,1531,2022,Copa del Rey,2,,,,93',349836,,,,
4,ES1,1531,2021,LaLiga,28,3,,,1.786',349836,1,,,
5,CDR,1531,2021,Copa del Rey,3,1,,,274',349836,,,,
6,ES1,1531,2020,LaLiga,19,5,,,1.278',349836,,1,,
7,ES2,1084,2019,LaLiga SmartBank,32,10,,,2.425',349836,,,,
8,CDR,1084,2019,Copa del Rey,1,,,,45',349836,,,,
9,ES1P,1084,2018,Promoción LaLiga,1,,,,10',349836,,,,
10,ES2,1084,2018,LaLiga 1|2|3,22,5,,,1.761',349836,,,1,
11,CDR,1084,2018,Copa del Rey,1,,,,90',349836,,,,
12,ES1,1084,2017,LaLiga,18,5,,,1.432',349836,,1,,
13,CDR,1084,2017,Copa del Rey,,,,,,349836,,,,
14,ES2,8519,2016,LaLiga 1|2|3,34,11,,,2.971',349836,,,,
15,ES1,368,2016,LaLiga,3,,,,31',349836,,,,
16,CDR,368,2016,Copa del Rey,2,,,,94',349836,,,,
17,SUC,368,2016,Supercopa,1,,,,90',349836,,,,
18,ES2P,8519,2015,Ascenso a 2ª,6,,,,570',349836,,1,,
19,ES1,368,2015,LaLiga,2,,,,107',349836,,1,,
20,ES3D,8519,2015,2ª B - Grupo IV,32,8,,,2.877',349836,1,1,,
21,CDR,368,2015,Copa del Rey,2,1,,,158',349836,,,,
22,ES3D,21550,2014,2ª B - Grupo IV,7,,,,487',349836,,,,
23,CDR,2687,2014,Copa del Rey,1,,,,30',349836,,,,
24,ES3D,2687,2013,2ª B - Grupo IV,1,,,,1',349836,,,,
25,ES3D,2687,2012,2ª B - Grupo IV,1,,,,5',349836,,,,
0,ES2,1531,2023,LaLiga2,30,5,,,2.480',203043,,1,,1
1,CDR,1531,2023,Copa del Rey,1,1,,,64',203043,,,,
2,ES1,1531,2022,LaLiga,28,3,,,2.024',203043,2,,,1
3,CDR,1531,2022,Copa del Rey,1,,,,87',203043,,,,1
4,ES1,1531,2021,LaLiga,19,6,,,1.556',203043,,1,,
5,ES1,1533,2020,LaLiga,21,1,,,1.529',203043,,,,
6,CDR,1533,2020,Copa del Rey,1,,,,44',203043,,,,
7,ES1,1533,2019,LaLiga,23,2,,,1.779',203043,,3,,
8,CDR,1533,2019,Copa del Rey,1,,,,45',203043,,,,
9,ES1,1533,2018,LaLiga,10,1,,,584',203043,,,,1
10,CDR,1533,2018,Copa del Rey,2,,,,180',203043,,,,
11,ES1,472,2017,LaLiga,12,3,,,896',203043,,,,
12,CDR,472,2017,Copa del Rey,2,,,,180',203043,,,,
13,ES1,472,2016,LaLiga,32,4,,,2.651',203043,,4,1,1
14,CDR,472,2016,Copa del Rey,1,,,,44',203043,,,,
15,ES1,472,2015,LaLiga,27,5,,,2.353',203043,,3,,
16,CDR,472,2015,Copa del Rey,1,,,,36',203043,,,,
17,ES2,237,2014,LaLiga2,28,17,,,2.386',203043,,1,,2
18,ES2,237,2013,LaLiga2,31,12,,,2.667',203043,,2,,
19,CDR,237,2013,Copa del Rey,1,1,,,41',203043,,,,
20,ES1,237,2012,LaLiga,24,7,,,2.058',203043,,1,,
21,CDR,237,2012,Copa del Rey,3,,,,188',203043,,,,
22,ES1,237,2011,LaLiga,16,5,,,1.033',203043,1,,,
23,ES3C,8494,2011,2ª B - Grupo III,11,5,,,973',203043,,1,,
24,CDR,237,2011,Copa del Rey,4,,,,338',203043,,,,1
25,ES3C,18687,2010,2ª B - Grupo III,26,1,,,1.727',203043,1,1,,
26,CDR,18687,2010,Copa del Rey,1,,,,15',203043,,,,
0,ES2,1531,2023,LaLiga2,1,,,,2',947431,,,,
1,CDR,237,2023,Copa del Rey,4,,,,192',947431,,,,
2,ES1,237,2023,LaLiga,,,,,,947431,,,,
3,E4G3,8494,2022,Segunda Federación - Gr. III,32,6,,,2.724',947431,,,,
0,ES2,1531,2023,LaLiga2,31,11,,,2.493',739315,,4,,1
1,CDR,1531,2023,Copa del Rey,2,,,,114',739315,,,,
2,ES1,1531,2022,LaLiga,18,2,,,500',739315,,,,1
3,CDR,1531,2022,Copa del Rey,1,,,,90',739315,,,,
4,AR1N,1775,2022,Liga Profesional,14,1,,,1.250',739315,,,,3
5,CDLP,1775,2022,Copa de la Liga,12,3,,,956',739315,1,,,
6,ARCA,1775,2022,Copa Argentina,1,1,,,90',739315,,,,
7,AR1N,1775,2021,Liga Profesional,18,5,,,1.368',739315,1,2,,
8,CS,1775,2021,Copa Sudamericana,2,,,,175',739315,,,,
9,CDLP,1775,2021,Copa de la Liga,1,,,,12',739315,,,,
10,ARCA,1775,2020,Copa Argentina,,,,,,739315,,,,
11,CDCA,1775,2020,Copa Maradona,1,2,,,77',739315,,,,
12,CDLP,1775,2020,Copa Maradona,1,,,,72',739315,,,,
13,ARCA,1775,2018,Copa Argentina,,,,,,739315,,,,
0,ES2,1531,2023,LaLiga2,31,5,,,2.775',193784,1,,,2
1,CDR,1531,2023,Copa del Rey,2,,,,125',193784,,,,
2,ES1,1531,2022,LaLiga,32,5,,,2.647',193784,,,,1
3,CDR,1531,2022,Copa del Rey,2,,,,106',193784,,,,
4,ES1,3368,2021,LaLiga,19,6,,,1.517',193784,,,,
5,CDR,3368,2021,Copa del Rey,,,,,,193784,,,,
6,ES1,3368,2020,LaLiga,35,5,,,2.776',193784,,,,3
7,CDR,3368,2020,Copa del Rey,5,,,,306',193784,,,,
8,ES1,3368,2019,LaLiga,23,4,,,1.846',193784,,,,2
9,CDR,3368,2019,Copa del Rey,3,,,,254',193784,,,,
10,ES2,331,2018,LaLiga 1|2|3,40,3,,,3.545',193784,,,1,2
11,CDR,331,2018,Copa del Rey,1,,,,20',193784,,1,,
12,ES2,331,2017,LaLiga 1|2|3,31,5,,,2.722',193784,,,1,3
13,ES1,331,2016,LaLiga,25,2,,,1.947',193784,,1,,
14,CDR,331,2016,Copa del Rey,1,,,,90',193784,,,,
15,ES1P,12321,2015,Promoción LaLiga,4,,,,390',193784,,,,
16,ES2,12321,2015,LaLiga2,40,2,,,3.177',193784,,1,,3
17,CDR,12321,2015,Copa del Rey,1,,,,35',193784,,,,
18,ES2,11422,2014,LaLiga2,20,2,,,1.722',193784,,,,
19,CDR,714,2014,Copa del Rey,2,,,,111',193784,,,,
20,ES2,11422,2013,LaLiga2,15,1,,,1.117',193784,,,,1
21,ES3C,10773,2013,2ª B - Grupo III,18,2,,,1.499',193784,,2,,
22,ES1,714,2013,LaLiga,1,,,,67',193784,,,,
23,ES3C,10773,2012,2ª B - Grupo III,29,5,,,2.402',193784,,3,,
24,ES1,714,2011,LaLiga,,,,,,193784,,,,
0,ES2,1531,2023,LaLiga2,15,1,,,634',819590,,,,
1,CDR,1531,2023,Copa del Rey,1,,,,90',819590,,,,
2,ES2,13222,2022,LaLiga SmartBank,41,7,,,3.682',819590,,2,,4
3,E3G1,52397,2021,Primera Federación - Gr. I,37,1,,,3.193',819590,,6,,4
4,CDR,52397,2021,Copa del Rey,2,,,,180',819590,,,,
5,E3PL,12317,2020,Promoción 2ª Federación,2,1,,,180',819590,,,,
6,ES1,1531,2020,LaLiga,,,,,,819590,,,,
7,CDR,1531,2020,Copa del Rey,2,,,,180',819590,,,,
0,ES2,1531,2023,LaLiga2,12,1,,,856',545647,,,,1
1,CDR,1531,2023,Copa del Rey,3,,,,270',545647,,,,1
2,ES1,1050,2022,LaLiga,,,,,,545647,,,,
3,ES2,11972,2022,LaLiga SmartBank,31,1,,,2.209',545647,,2,,1
4,ES2,13222,2021,LaLiga SmartBank,38,4,,,3.097',545647,,1,,3
5,CDR,13222,2021,Copa del Rey,2,,,,95',545647,,,,
6,ES2P,8733,2020,Ascenso LaLiga2,1,,,,90',545647,,,,
7,E3FA,8733,2020,2ª B - Fase de ascenso,6,,,,540',545647,,,,1
8,ES3A,8733,2020,2ª B - Grupo I,12,1,,,785',545647,,,,
9,ES1,940,2020,LaLiga,3,,,,259',545647,,1,,
10,CDR,940,2020,Copa del Rey,2,,,,180',545647,,,,1
11,ES3A,8733,2019,2ª B - Grupo I,25,2,,,2.143',545647,,,,
12,ES1,940,2019,LaLiga,,,,,,545647,,,,
13,CDR,940,2019,Copa del Rey,1,,,,37',545647,,,,
14,ES3P,8733,2018,Permanencia 2ª Federación,2,,,,179',545647,,,,
15,ES3A,8733,2018,2ª B - Grupo I,14,,,,910',545647,,,,
16,ES3A,8733,2017,2ª B - Grupo I,,,,,,545647,,,,
0,ES2,1531,2023,LaLiga2,,,,,,330682,,,,
1,BRA1,585,2023,Série A,7,1,,,370',330682,,,,
2,CS,585,2023,Copa Sudamericana,2,,,,121',330682,,,,
3,BRC,585,2023,Copa do Brasil,4,,,,117',330682,,,,
4,BCPF,585,2023,Paulistão A1 - Fase Final,1,,,,54',330682,,,,
5,BCP1,585,2023,Paulistão A1 - Primeira Fase,10,,,,575',330682,,,,
6,POUS,51828,2022,MLS Cup Playoffs,2,,,,13',330682,,,,
7,MLS1,51828,2022,MLS,9,,,,209',330682,,,,
8,USMX,51828,2022,Leagues Cup,1,,,,63',330682,,,,
9,MLS1,45604,2022,MLS,13,2,,,411',330682,,,,
10,MLSP,45604,2022,US Open Cup,4,2,,,162',330682,,,,
11,POUS,45604,2021,MLS Cup Playoffs,1,1,,,80',330682,,,,
12,MLS1,45604,2021,MLS,17,6,,,1.194',330682,,1,,
13,MLS1,45604,2020,MLS,16,2,,,965',330682,,,1,
14,USSP,45604,2020,MLS is Back,7,1,,,451',330682,,,,1
15,MLS1,45604,2019,MLS,23,7,,,1.815',330682,,,,
16,MLSP,45604,2019,US Open Cup,2,1,,,195',330682,,,,
17,ECSE,19309,2018,Serie A Segunda Etapa,22,4,,,1.949',330682,,3,,1
18,ECPE,19309,2018,Serie A Primera Etapa,18,7,,,1.585',330682,,,,1
19,CLI,19309,2018,Libertadores,2,2,,,171',330682,,,,
20,ECSE,19309,2017,Serie A Segunda Etapa,18,2,,,1.348',330682,,1,1,3
21,ECPE,19309,2017,Serie A Primera Etapa,2,,,,102',330682,,,,
22,ECSE,19309,2016,Serie A Segunda Etapa,12,2,,,611',330682,,,,
23,ECPE,19309,2016,Serie A Primera Etapa,7,,,,560',330682,,,,
24,CLI,19309,2016,Libertadores,,,,,,330682,,,,
25,ES3A,4542,2015,2ª B - Grupo I,1,,,,6',330682,,,,
26,ECPE,19309,2015,Serie A Primera Etapa,2,,,,45',330682,,,,
0,ES2,1531,2023,LaLiga2,17,1,,,364',224774,,,,
1,CDR,1531,2023,Copa del Rey,2,,,,180',224774,,,,
2,ES2,5358,2022,LaLiga SmartBank,28,8,,,1.956',224774,,,1,
3,CDR,5358,2022,Copa del Rey,1,1,,,74',224774,,,,
4,ES2,5358,2021,LaLiga SmartBank,21,4,,,1.495',224774,,1,,
5,CDR,5358,2021,Copa del Rey,,,,,,224774,,,,
6,ES2,2448,2020,LaLiga SmartBank,12,2,,,408',224774,,,,
7,CDR,2448,2020,Copa del Rey,2,,,,115',224774,,1,,
8,ES2,2448,2019,LaLiga SmartBank,29,9,,,1.971',224774,,,,1
9,CDR,2448,2019,Copa del Rey,1,1,,,90',224774,,,,
10,ES2,2448,2018,LaLiga 1|2|3,30,12,,,1.993',224774,,1,,2
11,CDR,2448,2018,Copa del Rey,3,,,,300',224774,,,,
12,ES2P,12331,2017,Ascenso a 2ª,4,3,,,360',224774,,1,,
13,ES3B,12331,2017,2ª B - Grupo II,32,12,,,2.662',224774,,3,,
14,ES1,2448,2016,LaLiga,,,,,,224774,,,,
15,CDR,2448,2016,Copa del Rey,1,,,,7',224774,,,,
16,ES3B,13240,2015,2ª B - Grupo II,28,8,,,1.883',224774,1,,,
17,ES3A,10907,2014,2ª B - Grupo I,33,7,,,1.946',224774,,1,,
18,CDR,10907,2014,Copa del Rey,1,1,,,66',224774,,,,
19,ES3A,10907,2013,2ª B - Grupo I,15,1,,,593',224774,,2,,
20,ES3A,10907,2012,2ª B - Grupo I,11,1,,,609',224774,,,,
21,ES3B,10907,2011,2ª B - Grupo II,1,1,,,53',224774,,,,
0,ES2,1531,2023,LaLiga2,33,4,,,2.336',217144,,,,2
1,CDR,1531,2023,Copa del Rey,2,,,,94',217144,,1,,
2,ES2,1084,2022,LaLiga SmartBank,41,8,,,3.220',217144,,,,1
3,CDR,1084,2022,Copa del Rey,2,,,,89',217144,,,,
4,ES2,1084,2021,LaLiga SmartBank,19,2,,,1.411',217144,,2,,1
5,ES1,237,2021,LaLiga,4,1,,,115',217144,,,,
6,CDR,237,2021,Copa del Rey,2,,,,165',217144,,,,
7,ES2,237,2020,LaLiga SmartBank,34,2,,,1.167',217144,,,,2
8,CDR,237,2020,Copa del Rey,2,,,,90',217144,,,,
9,ES1,237,2019,LaLiga,29,4,,,1.699',217144,,,,3
10,CDR,237,2019,Copa del Rey,3,1,,,261',217144,,2,,
11,ES1P,1532,2018,Promoción LaLiga,2,,,,160',217144,,,,
12,ES2,1532,2018,LaLiga 1|2|3,38,8,,,3.169',217144,,3,,3
13,ES1P,142,2017,Promoción LaLiga,2,,,,111',217144,,,,
14,ES2,142,2017,LaLiga 1|2|3,39,4,,,2.485',217144,,2,,2
15,CDR,142,2017,Copa del Rey,2,,,,110',217144,,,,
16,ES3B,6767,2016,2ª B - Grupo II,36,6,,,2.970',217144,1,3,1,6
17,ES2P,6767,2015,Ascenso a 2ª,4,1,,,274',217144,,1,,
18,ES3B,6767,2015,2ª B - Grupo II,33,4,,,2.263',217144,,5,,5
19,19YL,41596,2015,UEFA Youth League,9,,,,752',217144,,4,,1
20,19YL,41596,2014,UEFA Youth League,5,,,,441',217144,,,,1
21,19YL,41596,2013,UEFA Youth League,6,,,,281',217144,,1,,
0,ES2,1531,2023,LaLiga2,5,1,,,352',536030,,,,3
1,ES1,3302,2023,LaLiga,11,3,,,248',536030,,,,
2,CDR,3302,2023,Copa del Rey,2,,,,147',536030,,,,
3,ES1,3302,2022,LaLiga,22,4,,,756',536030,,1,,
4,CDR,3302,2022,Copa del Rey,1,,,,72',536030,,,,
5,ES2,3302,2021,LaLiga SmartBank,33,3,,,1.367',536030,,5,,4
